Teste,Bucket,Estados expandidos,Episódios de busca,Custo da trajetória,% Sol. Ótima,Ações por Episódio de Busca,Tempo Total Busca,Tempo Médio Episódio de Busca,Tempo Médio Busca por Ação,Tempo máximo de planejamento,Fifty,Ninety
125,60,1422.0,1422,1432.7694599999982,4.969375302058154,1.0,0.077725945,4.4145778481012684e-05,4.4145778481012684e-05,0.009437906,3.756e-05,4.407e-05
126,60,731.0,731,758.3378600000004,2.146499564333432,1.0,0.044252152,4.991957865937074e-05,4.991957865937074e-05,0.00959803,3.7377e-05,4.421e-05
127,60,232.0,232,252.71049999999985,0.038081252053893594,1.0,0.011534171,3.8623517241379345e-05,3.8623517241379345e-05,5.9704e-05,4.0214e-05,4.2882e-05
128,60,1916.0,1916,1932.1541899999972,6.944386291682074,1.0,0.100449158,4.214170407098125e-05,4.214170407098125e-05,0.009231803,3.7833e-05,4.1414e-05
129,60,452.0,452,479.3378600000017,0.9816357021786833,1.0,0.030060149,5.62896261061947e-05,5.62896261061947e-05,0.009261852,3.7238e-05,3.9545e-05
130,60,594.0,594,619.6810200000008,1.5538059756851466,1.0,0.037620562,5.258338383838385e-05,5.258338383838385e-05,0.009431711,3.7279e-05,4.2485e-05
131,65,2987.0,2987,3055.7588599999963,10.63035266803683,1.0,0.152993435,4.080478640776691e-05,4.080478640776691e-05,0.009502296,3.685e-05,4.4981e-05
132,65,615.0,615,646.8941700000006,1.4841372067124938,1.0,0.038691804,5.2236476422764174e-05,5.2236476422764174e-05,0.009448978,3.7351e-05,4.2891e-05
133,65,425.0,425,449.0241800000005,0.7196743901037895,1.0,0.028696351,3.555997882352942e-05,3.555997882352942e-05,0.000280265,3.3657e-05,4.1265e-05
134,65,4309.0,4309,4358.290989999993,15.751704616212448,1.0,0.21926311,4.0032613831515564e-05,4.0032613831515564e-05,0.009461223,3.7205e-05,4.5268e-05
135,65,1473.0,1473,1485.0120899999988,4.630164126478612,1.0,0.082274884,4.529627766462999e-05,4.529627766462999e-05,0.009428345,3.8862e-05,4.3834e-05
136,65,2164.0,2164,2214.9478299999987,7.433077593755944,1.0,0.115110785,4.25909131238447e-05,4.25909131238447e-05,0.009264818,3.7748e-05,4.5915e-05
137,65,2295.0,2295,2324.8231199999987,7.867278663513612,1.0,0.120932444,3.807293594771244e-05,3.807293594771244e-05,9.3289e-05,3.7764e-05,4.5837e-05
138,65,8199.0,8199,8259.474660000014,30.303675042637913,1.0,0.433121012,4.2478432369801084e-05,4.2478432369801084e-05,0.024820865,3.7817e-05,4.0754e-05
139,65,2631.0,2631,2650.4678699999968,9.115517403251648,1.0,0.136233535,4.1283565564424196e-05,4.1283565564424196e-05,0.009402817,3.7594e-05,4.5261e-05
140,65,640.0,640,672.7225900000012,1.5503168928652713,1.0,0.039606067,5.138023281250003e-05,5.138023281250003e-05,0.009451983,3.7247e-05,4.4359e-05
141,70,3690.0,3690,3737.219939999991,12.332453141165105,1.0,0.185393631,3.74058300813009e-05,3.74058300813009e-05,0.00023122,3.6965e-05,4.4841e-05
142,70,595.0,595,628.1368000000009,1.2320261530808077,1.0,0.036750388,5.110228235294112e-05,5.110228235294112e-05,0.009453421,3.5943e-05,4.1669e-05
143,70,1256.0,1256,1328.4867499999982,3.6855244594928167,1.0,0.070282779,4.553180175159234e-05,4.553180175159234e-05,0.00940819,3.7563e-05,4.4092e-05
144,70,2840.0,2840,2873.5510099999947,9.166104188778018,1.0,0.146233058,4.098865739436618e-05,4.098865739436618e-05,0.009412445,3.7722e-05,4.5694e-05
145,70,277.0,277,296.88208000000066,0.05862958208529689,1.0,0.013920297,3.945225270758124e-05,3.945225270758124e-05,5.8394e-05,3.9853e-05,4.8402e-05
146,70,627.0,627,651.0241800000014,1.2967866643146988,1.0,0.039331355,5.215641467304624e-05,5.215641467304624e-05,0.009609826,3.6998e-05,4.491e-05
147,70,2814.0,2814,2833.4678699999968,9.00412339794512,1.0,0.146768789,4.1664956645344646e-05,4.1664956645344646e-05,0.009505009,3.8077e-05,4.6047e-05
148,70,5633.0,5633,5690.575189999992,19.054183782069327,1.0,0.312864252,4.511519918338372e-05,4.511519918338372e-05,0.024916116,3.7945e-05,4.5793e-05
