Teste,Bucket,Estados expandidos,Episódios de busca,Custo da trajetória,% Sol. Ótima,Ações por Episódio de Busca,Tempo Total Busca,Tempo Médio Episódio de Busca,Tempo Médio Busca por Ação,Tempo máximo de planejamento,Fifty,Ninety
104,50,2648.0,2648,2703.918349999993,12.314351028889632,1.0,0.544398396,3.15169324018127e-05,3.15169324018127e-05,0.003025037,2.8966e-05,3.6115e-05
105,50,382.0,382,385.3136800000002,0.9105105587536763,1.0,0.08345998,3.897173298429317e-05,3.897173298429317e-05,0.002983496,3.1437e-05,3.947e-05
106,50,249.0,249,266.8110300000001,0.33389508259008954,1.0,0.05140441,3.30372530120482e-05,3.30372530120482e-05,6.3645e-05,3.3763e-05,4.0263e-05
107,50,432.0,432,435.3136800000002,1.1708482149535984,1.0,0.092641219,3.722973379629629e-05,3.722973379629629e-05,0.003104329,3.0332e-05,3.468e-05
108,50,448.0,448,455.8699900000005,1.2427151972528767,1.0,0.103829653,3.144542410714284e-05,3.144542410714284e-05,0.00013312,3.1362e-05,3.9041e-05
109,50,293.0,293,313.71050000000014,0.5433420082945098,1.0,0.064538182,3.2746409556313994e-05,3.2746409556313994e-05,6.4585e-05,3.3846e-05,3.9172e-05
110,50,28888.0,28888,29674.584789999455,146.40813768882393,1.0,6.782641511,3.36860067502076e-05,3.36860067502076e-05,0.008300864,2.7904e-05,3.6669e-05
111,55,453.0,453,462.11262000000056,1.0638135517524767,1.0,0.098043877,3.792898454746135e-05,3.792898454746135e-05,0.003351212,3.0801e-05,3.6772e-05
112,55,577.0,577,602.6810200000002,1.737020745154318,1.0,0.122862587,3.6516701906412456e-05,3.6516701906412456e-05,0.003065976,3.1074e-05,3.7272e-05
113,55,508.0,508,510.0710500000001,1.3006122835583265,1.0,0.11790665,3.0355372047244073e-05,3.0355372047244073e-05,7.5429e-05,3.0287e-05,3.7488e-05
114,55,822.0,822,848.0952300000002,2.8353656529112503,1.0,0.169147378,3.4383243309002434e-05,3.4383243309002434e-05,0.003070016,3.0378e-05,3.7106e-05
115,55,2147.0,2147,2176.8231199999964,8.839860413606042,1.0,0.452618834,3.2501898928737755e-05,3.2501898928737755e-05,0.003151239,2.8721e-05,3.5021e-05
